Course, Grade
COHR-403,78.0
GRSJ-205,76.83
COHR-404,78.45
COHR-405,78.52
COHR-406,80.2
COHR-407,79.17
GRSJ-201,78.05
COHR-408,78.32
LIBR-580,86.07
COHR-409,80.53
LIBR-581,86.74
LIBR-582,88.37
GRSJ-200,78.34
CPEN-311,77.37
CPEN-312,75.38
DENT-410,84.51
LAW-453,73.94
LAW-452,74.28
LAW-451,79.62
LAW-450,76.97
LAW-457,77.38
LIBR-572,86.29
LAW-456,75.45
LIBR-573,82.15
LAW-455,73.6
LIBR-574,84.01
LAW-454,79.88
LIBR-575,87.89
ATSC-409,81.93
LIBR-576,85.05
MECH-698,88.13
LIBR-577,85.68
COHR-401,78.71
COMR-398,75.41
LAW-459,73.05
LIBR-578,84.15
ATSC-406,81.16
COHR-402,80.28
LAW-458,78.97
LIBR-579,85.14
MECH-699,-1.0
ATSC-405,76.46
ATSC-404,74.98
LIBR-570,83.24
LIBR-571,85.35
CPEN-321,82.52
CPEN-322,76.31
LAW-482,77.99
LAW-481,79.08
LAW-480,-1.0
PATH-518,94.33
LAW-486,-1.0
LAW-485,-1.0
DENT-440,80.25
LAW-484,-1.0
LAW-483,-1.0
THTR-120,75.6
CAPS-200,85.07
COMR-382,81.93
LAW-489,78.09
LAW-488,-1.0
PHAR-311,80.87
COMR-387,83.93
DES-403,85.63
PHAR-315,84.22
ATSC-414,72.23
ATSC-413,88.6
ATSC-411,66.25
DES-401,81.73
DES-402,81.4
CPEN-331,80.01
CPEN-333,75.05
DENT-431,77.3
LAW-471,77.16
THTR-130,83.53
LAW-470,73.33
LAW-475,-1.0
LAW-474,-1.0
LAW-473,80.56
DENT-430,80.06
LAW-472,-1.0
LAW-479,79.9
LIBR-594,85.54
LAW-478,79.7
LIBR-595,-1.0
LAW-477,78.57
LIBR-596,-1.0
CAPS-210,83.88
LAW-476,81.45
LIBR-597,85.38
LIBR-598,84.48
LIBR-599,96.0
PHAR-300,77.4
PHAR-303,80.22
PHAR-304,79.18
PHAR-301,77.07
PHAR-302,80.91
LIBR-590,82.33
PHAR-307,78.86
PHAR-308,73.77
LIBR-592,78.0
PHAR-305,85.68
LIBR-593,85.53
PHAR-306,78.2
PATH-501,85.96
PATH-502,90.46
PATH-500,88.39
LIBR-548,83.91
APSC-230,77.5
LIBR-540,82.14
LIBR-541,84.5
LIBR-542,83.9
LIBR-544,82.98
LIBR-545,76.2
PATH-535,88.15
PERS-100,84.46
PERS-101,83.02
CPEN-355,91.84
PATH-530,86.82
PATH-531,83.98
PERS-104,85.88
LAW-493,81.97
LAW-492,-1.0
LAW-491,-1.0
LIBR-538,84.74
LAW-490,-1.0
LIBR-539,86.54
LAW-497,77.08
LAW-496,82.28
LAW-495,81.78
LAW-494,83.38
LIBR-530,85.14
LAW-498,80.39
LIBR-531,85.86
LIBR-532,86.89
LIBR-533,83.12
LIBR-534,85.29
LIBR-535,86.47
ATSC-448,79.0
ATSC-440,72.88
GMST-325,78.17
PATH-521,87.79
LIBR-569,86.43
UFOR-500,87.71
GMST-335,79.98
LIBR-561,85.0
LIBR-562,84.75
LIBR-563,82.17
LIBR-564,87.59
LIBR-565,88.47
COHR-433,78.96
COHR-434,82.52
COHR-435,80.8
AQUA-507,91.3
LIBR-560,81.98
APSC-261,76.17
DENT-407,84.75
GMST-341,76.67
LIBR-558,84.71
GMST-342,80.94
LIBR-559,82.96
UFOR-512,84.66
UFOR-511,86.58
PATH-549,-1.0
GMST-346,89.24
APSC-262,77.93
PATH-547,89.82
APSC-263,78.53
PATH-548,84.13
LIBR-550,82.07
LIBR-551,83.71
LIBR-553,84.58
LIBR-554,86.48
LIBR-555,84.35
LIBR-556,83.03
LIBR-557,84.26
GMST-347,87.38
PATH-541,82.78
PATH-542,86.14
BAFI-516,82.72
RELG-649,-1.0
BAFI-515,81.2
APSC-310,-1.0
BAFI-514,82.52
UFOR-523,88.22
BAFI-513,84.53
UFOR-522,87.59
BAFI-512,83.95
UFOR-521,80.12
BAFI-511,81.87
ECON-587,84.22
PHAR-490,83.47
BAFI-510,84.79
PHRM-221,85.02
PHAR-491,92.6
LIBR-620,82.75
LIBR-621,82.0
PHAR-498,74.35
LARC-501,82.7
MEDG-421,78.08
PHAR-495,89.0
LARC-500,-1.0
MEDG-420,81.72
LARC-503,84.11
LARC-502,82.1
LARC-505,82.97
PHAR-499,87.35
LARC-504,83.35
DSCI-553,89.06
DSCI-552,89.44
DSCI-551,90.99
BAFI-519,85.53
ECON-590,93.0
BAFI-518,81.04
DSCI-554,89.78
ECON-592,86.74
ECON-573,83.98
MATH-502,89.16
ECON-572,82.9
MATH-503,89.98
ECON-574,85.89
MATH-501,88.13
WOOD-249,80.31
BAFI-523,84.35
WOOD-242,71.1
MATH-507,84.15
UFOR-531,86.06
WOOD-243,73.36
BAFI-521,84.06
WOOD-244,80.46
BAFI-520,83.09
WOOD-245,72.94
PHRM-231,77.23
MATH-508,87.14
PHAR-480,74.64
MATH-509,88.6
LARC-510,84.13
ENGL-140,70.76
LIBR-610,81.92
LARC-511,84.88
PHAR-485,89.57
MEDG-440,89.11
LARC-515,80.83
PHAR-489,76.93
DSCI-542,91.31
DSCI-541,91.26
WOOD-241,76.17
ECON-580,91.29
ECON-581,87.17
MATH-513,89.67
MATH-514,93.25
APSC-332,81.87
MATH-511,88.17
DSCI-525,95.76
MATH-512,91.19
APSC-330,77.2
MATH-517,90.42
APSC-331,78.8
WOOD-276,74.81
BAFI-532,83.29
MATH-515,91.56
MATH-516,91.14
BAFI-530,80.02
MATH-519,85.21
LARC-520,76.59
LARC-523,84.2
LARC-522,81.66
ENGL-112,71.37
LARC-525,82.79
ENGL-111,72.15
ENGL-110,71.81
DSCI-531,89.55
DHYG-462,85.52
WOOD-271,66.22
DHYG-461,83.01
WOOD-273,75.75
MATH-510,86.72
DSCI-532,92.85
ECON-595,-1.0
ECON-594,86.41
MATH-525,89.43
MATH-522,87.09
MATH-523,88.23
MATH-528,91.07
MATH-529,90.77
MEDG-419,78.54
MATH-526,91.78
PHRM-211,80.67
MATH-527,89.78
PHRM-212,81.37
BAFI-541,84.91
BAFI-540,88.51
LARC-530,0.0
LARC-532,82.34
LARC-531,82.46
MEDG-410,68.05
LARC-533,79.2
LARC-535,83.13
ENGL-121,76.34
ENGL-120,75.64
DSCI-524,93.58
MATH-520,91.38
DSCI-523,90.72
MATH-521,87.33
DSCI-522,92.62
DSCI-521,92.18
THTR-262,80.03
THTR-261,80.04
THTR-260,82.56
THTR-263,79.24
PHAR-450,94.28
BAFI-550,83.94
LARC-541,82.03
LARC-540,83.41
POLS-210,82.67
LARC-543,82.02
PHAR-453,83.81
LARC-542,82.24
PHAR-454,80.47
PHRM-261,97.96
PHAR-451,76.34
PHAR-452,76.38
PHAR-457,90.83
PHAR-458,82.94
PHAR-455,84.06
PHAR-456,81.92
DSCI-513,90.44
DSCI-512,89.72
WOOD-290,73.9
DSCI-511,91.77
WOOD-292,78.52
THTR-273,80.25
THTR-272,82.44
THTR-271,80.24
WOOD-288,61.97
THTR-274,82.42
LARC-552,81.4
LARC-551,85.7
PHAR-442,82.36
LARC-553,85.96
PHAR-440,81.79
PHAR-441,81.33
PHAR-444,86.82
PHAR-448,77.23
WOOD-282,71.32
GEOS-415,86.58
WOOD-284,76.35
WOOD-280,69.91
GEOS-407,83.7
PHAR-471,82.94
PHAR-472,80.17
PHAR-470,92.0
PHRM-241,94.35
LIBR-600,79.1
PHAR-479,75.6
GEOS-406,81.6
GEOS-405,75.4
BABS-550,82.44
GEOS-402,82.35
GEOS-401,76.05
THTR-299,90.43
LARC-570,87.14
PHAR-460,83.57
PHAR-461,83.21
PHRM-251,87.6
POLS-200,81.87
PHRM-252,92.48
BAFI-580,82.2
PHAR-462,83.29
PHAR-469,74.36
ECON-500,79.0
ECON-502,80.41
BAFI-590,76.33
CIVL-407,82.83
CIVL-408,74.56
CIVL-405,75.49
CIVL-406,74.69
CIVL-409,81.42
KIN-110,75.97
CIVL-400,78.71
CIVL-403,75.53
CIVL-404,79.84
COMM-220,79.54
KIN-115,81.43
CIVL-401,75.19
CIVL-402,77.53
MATH-589,89.18
PHIL-390,62.75
CIVL-418,79.59
KIN-101,-1.0
CIVL-416,78.23
KIN-103,75.13
CIVL-417,80.59
PHIL-388,76.08
CIVL-410,73.64
CIVL-411,79.45
BABS-540,82.56
CIVL-415,78.63
CIVL-413,78.85
MATH-599,-1.0
ECON-522,84.89
ECON-523,88.48
ECON-526,84.06
BABS-508,83.21
PHIL-385,76.91
ECON-527,82.27
PHIL-378,77.96
CIVL-422,82.05
CIVL-420,76.96
MATH-592,92.0
CIVL-425,84.63
CIVL-426,90.48
CIVL-440,81.83
ECON-515,81.3
ECON-514,86.29
ECON-517,82.17
ECON-516,89.34
PHIL-375,73.91
PHIL-371,75.69
PHIL-369,77.91
CIVL-439,80.54
CIVL-432,80.49
CIVL-433,80.75
CIVL-430,75.55
CIVL-436,76.55
CIVL-437,84.9
BABS-520,83.99
CIVL-435,81.83
MATH-535,97.84
ECON-542,86.89
MATH-533,91.55
ECON-541,83.79
MATH-534,90.11
ECON-544,83.2
MATH-539,86.39
ECON-543,82.07
ECON-546,85.32
MATH-537,87.71
MATH-538,86.33
ECON-547,88.55
PHIL-362,69.88
KIN-150,77.4
PHIL-363,71.3
PHIL-364,77.92
PHIL-360,73.85
KIN-151,74.06
DSCI-591,90.38
MATH-532,93.01
MATH-530,90.67
ONCO-649,-1.0
MATH-546,91.52
ECON-531,88.37
MATH-544,85.2
MATH-545,89.18
EDUC-141,79.69
ECON-532,83.33
MATH-548,91.67
EDUC-140,78.57
MATH-549,91.19
PHIL-351,74.89
BABS-501,86.79
PHIL-347,76.88
BABS-500,80.23
ENGL-100,73.96
PHIL-348,77.74
PHIL-349,72.69
BABS-502,82.89
BABS-504,86.13
KIN-140,79.45
BABS-507,81.73
BABS-506,84.8
THFL-226,77.15
EDUC-143,-1.0
MATH-542,91.71
MATH-540,92.22
MATH-541,91.93
COMM-201,-1.0
ECON-562,82.77
EDUC-170,74.82
MATH-557,79.25
COMM-202,78.72
ECON-561,82.98
MATH-555,95.41
MATH-556,90.49
COMM-205,77.6
ECON-566,81.53
ECON-565,83.88
EDUC-175,66.97
COMM-203,75.54
EDUC-172,63.1
MATH-559,90.34
COMM-204,77.43
ECON-567,90.61
EDUC-173,61.19
MEDG-448,87.25
PHIL-340,72.79
FOPR-162,74.39
PHIL-337,84.34
PHIL-338,72.76
PHIL-339,74.01
DSCI-571,89.09
PHIL-332,73.88
PHIL-333,73.06
KIN-132,75.65
PHIL-334,73.2
KIN-131,78.93
PHIL-335,76.5
DSCI-575,90.84
DSCI-574,90.9
MATH-550,88.51
DSCI-573,88.82
EDUC-176,65.08
DSCI-572,88.99
EDUC-177,60.9
EPSE-271,54.18
MATH-553,89.56
MATH-554,81.9
ECON-571,81.11
MATH-551,89.51
MATH-552,88.63
ECON-551,81.69
ECON-550,81.44
WOOD-225,74.77
MATH-566,90.37
MATH-567,90.94
ECON-555,82.95
AUDI-649,-1.0
ECON-557,82.84
ECON-556,81.64
PHIL-330,73.44
PHIL-331,76.01
PHIL-326,72.26
GEOS-472,77.61
PHIL-321,74.77
PHIL-322,75.39
PHIL-323,78.92
KIN-120,74.57
PHIL-324,77.0
MATH-560,88.55
DSCI-563,90.62
MATH-561,89.88
DSCI-562,90.18
DSCI-561,91.71
GEOS-479,82.53
MATH-564,87.16
ECON-560,86.73
MATH-562,89.0
MATH-563,91.14
GMST-475,78.93
CIVL-493,84.16
LAW-501,83.89
KIN-191,74.75
LAW-500,83.76
FNIS-533,85.5
PHIL-320,72.16
LAW-505,76.36
LAW-504,77.27
KIN-190,71.35
LAW-503,79.66
CAPS-390,74.95
LAW-509,76.03
PHIL-314,73.9
CAPS-391,71.36
LAW-508,74.85
PHIL-315,72.56
LAW-507,69.54
PHIL-316,74.08
CINE-200,80.6
LAW-506,78.55
PHIL-310,75.25
PHIL-311,72.83
PHIL-312,72.25
PHIL-313,76.89
COMM-186,74.19
COMM-184,54.38
CAPS-399,-1.0
RGST-300,81.34
CINE-210,79.6
CIVL-498,76.37
LAW-522,79.5
LAW-521,84.0
PLNT-258,68.25
PLNT-259,69.87
LAW-525,73.95
LAW-524,80.82
CINE-220,78.0
MTRL-699,-1.0
EDUC-240,75.69
LAW-512,78.53
LAW-511,77.51
KIN-161,78.58
LAW-510,79.98
FNIS-501,83.5
KIN-160,78.34
LAW-515,77.41
INDS-649,-1.0
CINE-240,85.29
LAW-518,82.64
CNTO-451,88.71
COMM-190,71.85
EDUC-244,-1.0
COMM-191,71.98
COMM-192,75.86
NSCI-201,80.32
COMM-196,75.93
NSCI-200,86.01
DENT-584,90.5
LAW-549,83.07
DES-301,82.56
ATSC-399,-1.0
DES-302,82.3
ATSC-398,-1.0
CIVL-441,83.27
CIVL-447,84.17
CIVL-445,86.06
CIVL-446,88.72
DENT-574,81.72
DENT-575,84.98
DENT-570,80.42
LAW-530,80.83
DENT-571,84.0
DENT-572,83.13
DENT-573,84.91
DENT-578,85.88
CPEN-400,94.0
EPSE-303,89.8
NEPL-390,92.58
EPSE-301,84.9
LAW-563,78.0
LAW-562,72.74
LAW-561,77.79
LAW-560,81.75
LAW-567,82.65
LAW-566,77.45
CNTO-403,88.22
LAW-565,77.49
LAW-564,71.66
EPSE-308,-1.0
EPSE-307,-1.0
EPSE-306,83.43
LAW-569,77.94
LAW-568,78.33
CNTO-401,87.21
DES-322,84.5
DES-323,85.9
EDUC-211,88.5
DES-320,84.37
DES-321,90.1
EDUC-210,77.97
CPEN-411,75.82
CPEN-412,84.1
DENT-599,86.0
DENT-592,84.0
LAW-552,73.19
DENT-594,84.38
LAW-550,77.47
DENT-595,84.5
LAW-556,73.8
LAW-555,71.1
LAW-554,69.0
DENT-591,84.75
LAW-553,74.5
LAW-559,-1.0
LAW-557,-1.0
DES-330,86.4
CIVL-475,84.14
CPEN-421,75.87
CPEN-422,79.58
CIVL-478,79.72
DENT-542,84.03
DENT-543,81.8
DENT-544,83.59
CAPS-303,87.72
CAPS-301,72.24
LARC-581,83.25
DENT-540,85.91
GEOS-506,87.5
LARC-580,76.4
MECH-584,87.32
LARC-582,87.77
LAW-588,78.57
MECH-583,84.21
MECH-586,85.12
MECH-588,74.07
MECH-587,81.21
MECH-589,82.09
GRSJ-326,81.19
GRSJ-327,80.25
PHAR-414,88.05
GRSJ-328,78.63
KORN-102,75.62
MECH-591,83.44
MECH-590,83.72
KORN-100,74.45
GRSJ-325,80.09
KORN-101,77.19
MECH-592,85.82
GEOS-504,72.4
GRSJ-320,81.52
GEOS-503,87.6
KORN-104,76.68
CPEN-431,81.45
CPEN-432,74.8
GEOS-500,86.51
DENT-530,86.25
LAW-570,81.67
DENT-531,83.88
DENT-532,79.67
DENT-533,83.5
THTR-230,83.03
CLST-548,-1.0
LAW-577,74.75
MECH-572,83.66
CLST-547,-1.0
MECH-575,91.14
LARC-595,83.16
LARC-598,84.43
MECH-577,87.77
MECH-576,80.62
LIBR-699,-1.0
MECH-579,83.13
LARC-599,86.25
MECH-578,79.95
GRSJ-315,80.69
PHAR-402,81.95
GRSJ-316,81.18
PHAR-403,87.92
PHAR-400,86.2
PHAR-401,77.43
GRSJ-311,73.9
PHAR-406,90.95
PHAR-407,82.07
MECH-582,81.79
PHAR-404,84.74
MECH-581,82.4
PHAR-405,86.07
DENT-539,90.49
CPEN-441,80.36
PHAR-408,87.73
CPEN-442,81.65
GRSJ-310,83.34
PHAR-409,82.87
DENT-565,85.2
DENT-566,85.4
DENT-561,90.75
PATH-635,86.56
THTR-245,71.51
GRSJ-308,86.6
PHAR-431,85.8
PHRM-161,89.8
PHAR-430,79.97
GRSJ-304,83.61
PHAR-435,72.33
GRSJ-305,81.56
GRSJ-306,82.96
GRSJ-307,83.57
GRSJ-300,81.26
GRSJ-301,78.92
GRSJ-302,76.93
GRSJ-303,82.98
PERS-200,86.48
DENT-567,85.67
PERS-201,88.38
CPEN-455,82.21
DENT-568,77.2
THTR-251,85.2
THTR-250,82.12
DENT-555,87.66
THTR-254,84.52
MECH-595,85.17
COMR-493,78.07
MECH-597,83.87
MECH-596,82.59
MECH-599,87.79
PHAR-420,-1.0
MECH-598,87.21
PHAR-424,91.0
PHAR-425,82.66
ATSC-304,74.78
ATSC-303,79.72
PHAR-423,90.75
ATSC-302,81.5
ATSC-301,76.29
PHAR-429,77.15
ATSC-300,71.04
PHAR-426,86.34
GMST-427,96.0
COEC-126,74.15
ATSC-313,78.66
DENT-505,79.64
DENT-504,88.91
APSC-367,84.4
APSC-366,81.98
CLST-509,84.6
APSC-364,80.75
GMST-445,81.03
PATH-649,-1.0
CLST-506,84.43
CLST-505,83.85
CLST-504,84.29
CLST-503,82.1
CLST-502,82.75
CLST-501,82.47
COMR-473,73.5
CPEN-481,78.05
APSC-377,80.72
CLST-519,85.7
CLST-518,84.67
CLST-517,83.0
CLST-516,82.37
CLST-514,87.6
CLST-513,80.06
CLST-512,83.61
CLST-511,84.76
CLST-510,83.41
COMR-465,76.61
THTR-205,66.53
CPEN-491,84.57
CPEN-492,85.46
DENT-527,82.0
DENT-528,75.5
DENT-529,86.25
APSC-380,78.31
CPEN-499,91.83
DENT-524,86.82
DENT-525,85.0
DENT-526,84.0
BAFI-505,78.4
PORT-405,81.95
BAFI-503,83.37
COMR-457,73.32
BAFI-502,82.14
COMR-458,72.52
BAFI-501,83.56
THTR-211,77.27
BAFI-500,81.28
THTR-210,76.48
APSC-383,83.08
BAFI-509,78.43
BAFI-508,86.08
BAFI-507,82.56
BAFI-506,81.59
